2,5,1429.70,668.13,179.20,248.06,0.987,0,-1
2,6,753.09,757.34,178.38,179.17,0.985,0,-1
2,7,152.54,406.81,112.10,200.04,0.984,0,-1
2,8,1351.62,376.67,218.77,160.88,0.982,0,-1
2,9,91.75,932.09,190.20,227.64,0.981,0,-1
2,10,844.09,120.03,238.74,166.47,0.981,0,-1
2,11,2207.06,510.43,146.21,194.47,0.977,0,-1
2,12,618.70,963.14,177.91,272.88,0.978,0,-1
2,13,268.93,213.94,152.08,176.30,0.972,0,-1
2,14,1446.06,1165.47,171.73,241.16,0.970,0,-1
2,15,588.92,706.52,177.00,212.68,0.972,0,-1
2,16,1778.31,1023.03,221.20,176.18,0.971,0,-1
2,17,403.28,15.34,134.32,185.25,0.969,0,-1
2,18,1786.59,1253.20,217.92,148.00,0.973,0,-1
2,19,135.83,694.15,182.59,199.98,0.969,0,-1
2,20,2039.23,313.53,197.82,168.23,0.958,0,-1
2,21,1370.14,97.72,233.59,144.34,0.958,0,-1
2,22,1348.45,479.35,158.93,147.46,0.954,0,-1
2,23,831.23,42.31,150.93,124.63,0.942,0,-1
2,24,2109.54,81.78,131.64,156.28,0.941,0,-1
2,25,343.46,1166.74,202.97,141.96,0.945,0,-1
2,26,2308.89,957.18,142.76,185.88,0.935,0,-1
2,27,98.65,1077.83,129.93,200.45,0.932,0,-1
2,28,394.93,967.94,187.60,224.68,0.932,0,-1
2,29,1481.12,0.00,236.75,145.46,0.877,0,-1
2,30,267.75,923.71,155.43,122.36,0.793,0,-1
2,31,471.25,939.00,208.31,124.90,0.846,0,-1
2,32,2232.28,111.26,147.94,139.02,0.775,0,-1
3,1,765.10,961.30,259.32,156.26,0.993,0,-1
3,2,1622.32,1217.79,228.21,188.89,0.993,0,-1
3,3,958.47,0.00,147.80,123.61,0.988,0,-1
3,4,1074.75,55.00,224.37,164.61,0.988,0,-1
3,5,1427.95,668.61,179.73,248.81,0.987,0,-1
3,6,754.21,759.66,175.72,176.32,0.984,0,-1
3,7,153.09,407.78,111.35,198.39,0.978,0,-1
3,8,1351.62,376.66,218.76,160.88,0.981,0,-1
3,9,91.35,930.21,193.24,231.46,0.981,0,-1
3,10,844.09,120.41,238.52,166.28,0.984,0,-1
3,11,2207.28,510.74,146.00,194.16,0.977,0,-1
3,12,618.33,962.32,178.56,273.92,0.977,0,-1
3,13,268.94,213.92,152.12,176.35,0.973,0,-1
3,14,1446.01,1165.65,171.74,241.20,0.972,0,-1
3,15,589.04,706.60,177.29,213.09,0.974,0,-1
3,16,1778.21,1023.05,221.17,176.15,0.970,0,-1
3,17,403.43,15.59,134.03,184.83,0.971,0,-1
3,18,1786.90,1253.49,216.85,147.23,0.977,0,-1
3,19,136.05,694.29,182.34,199.69,0.969,0,-1
3,20,2038.92,313.56,198.39,168.74,0.957,0,-1
3,21,1370.14,97.71,233.62,144.37,0.958,0,-1
3,22,1348.45,479.39,158.91,147.45,0.954,0,-1
3,23,831.57,42.42,150.76,124.49,0.943,0,-1
3,24,2109.98,84.52,130.14,154.56,0.954,0,-1
3,25,343.41,1164.16,207.61,145.18,0.962,0,-1
3,26,2308.85,957.18,142.74,185.87,0.937,0,-1
3,27,98.80,1077.86,130.44,201.18,0.923,0,-1
3,28,395.76,969.71,184.69,220.92,0.928,0,-1
3,29,1480.86,0.00,236.76,145.46,0.875,0,-1
3,30,264.89,920.14,159.81,125.74,0.799,0,-1
3,31,468.92,938.44,209.47,125.79,0.849,0,-1
3,32,2232.32,111.35,147.77,138.84,0.771,0,-1
4,1,765.62,962.03,258.49,155.72,0.992,0,-1
4,2,1623.84,1217.73,228.40,189.14,0.993,0,-1
4,3,958.63,0.00,147.60,123.42,0.988,0,-1
4,4,1074.34,55.13,224.52,164.73,0.988,0,-1
4,5,1425.07,668.68,180.65,250.18,0.987,0,-1
4,6,753.63,761.27,174.96,175.25,0.987,0,-1
4,7,150.72,408.52,110.78,197.48,0.975,0,-1
4,8,1351.91,376.68,218.33,160.55,0.981,0,-1
4,9,91.51,925.07,199.56,239.97,0.973,0,-1
4,10,844.04,120.50,238.63,166.32,0.983,0,-1
4,11,2207.62,511.89,145.24,193.04,0.977,0,-1
4,12,618.22,962.35,178.78,274.30,0.977,0,-1
4,13,268.97,213.94,152.11,176.36,0.974,0,-1
4,14,1446.03,1165.70,171.83,241.33,0.972,0,-1
4,15,589.19,706.39,177.44,213.36,0.975,0,-1
4,16,1778.71,1023.05,221.15,176.08,0.970,0,-1
4,17,403.37,15.58,133.95,184.73,0.972,0,-1
4,18,1786.60,1253.43,217.42,147.61,0.977,0,-1
4,19,137.34,694.45,182.24,199.60,0.971,0,-1
4,20,2038.70,313.44,198.83,169.17,0.956,0,-1
4,21,1370.16,97.71,233.61,144.37,0.958,0,-1
4,22,1348.43,479.38,158.97,147.51,0.955,0,-1
4,23,831.81,42.43,150.56,124.31,0.944,0,-1
4,24,2108.56,83.68,131.68,156.38,0.956,0,-1
4,25,347.53,1167.67,204.79,142.97,0.965,0,-1
4,26,2308.95,957.17,142.59,185.68,0.936,0,-1
4,27,99.25,1078.49,130.56,201.26,0.921,0,-1
4,28,396.51,971.87,183.26,218.83,0.928,0,-1
4,29,1481.09,0.00,236.81,145.45,0.878,0,-1
4,30,265.74,920.58,159.55,125.34,0.791,0,-1
4,31,468.42,938.43,209.04,125.76,0.848,0,-1
4,32,2232.48,111.45,147.66,138.72,0.758,0,-1
5,1,766.12,962.89,257.54,155.07,0.992,0,-1
5,2,1625.06,1217.79,228.14,189.09,0.992,0,-1
5,3,958.65,0.00,147.51,123.33,0.988,0,-1
5,4,1074.31,55.46,224.16,164.50,0.988,0,-1
5,5,1423.68,668.32,180.77,250.38,0.987,0,-1
5,6,753.45,762.60,174.22,174.26,0.986,0,-1
5,7,151.10,409.51,110.01,196.00,0.976,0,-1
5,8,1351.93,376.69,218.28,160.51,0.981,0,-1
5,9,93.00,924.27,199.89,241.36,0.967,0,-1
5,10,844.03,120.58,238.96,166.50,0.985,0,-1
5,11,2207.79,512.37,144.87,192.42,0.977,0,-1
5,12,618.18,962.98,178.58,274.04,0.975,0,-1
5,13,269.01,213.91,152.08,176.34,0.974,0,-1
5,14,1446.08,1165.70,171.87,241.36,0.972,0,-1
5,15,589.43,706.41,177.36,213.37,0.976,0,-1
5,16,1779.10,1023.08,221.18,176.03,0.970,0,-1
5,17,403.16,15.61,133.89,184.68,0.973,0,-1
5,18,1786.73,1253.73,217.17,147.40,0.977,0,-1
5,19,138.68,694.75,182.12,199.62,0.974,0,-1
5,20,2038.77,313.50,198.72,169.12,0.956,0,-1
5,21,1370.24,97.71,233.58,144.35,0.959,0,-1
5,22,1348.44,479.40,158.80,147.35,0.955,0,-1
5,23,829.76,41.76,152.70,126.29,0.939,0,-1
5,24,2108.14,84.74,131.89,156.58,0.957,0,-1
5,25,352.62,1170.91,202.28,140.59,0.970,0,-1
5,26,2308.94,957.03,142.62,185.72,0.936,0,-1
5,27,99.47,1078.51,130.46,200.98,0.924,0,-1
5,28,396.54,972.83,183.67,218.83,0.929,0,-1
5,29,1480.80,0.00,236.60,145.30,0.877,0,-1
5,30,260.82,912.83,168.97,133.01,0.848,0,-1
5,31,468.58,939.77,207.05,124.87,0.864,0,-1
5,32,2232.53,111.24,147.84,138.89,0.767,0,-1
6,1,766.37,963.33,256.98,154.67,0.992,0,-1
6,2,1625.33,1217.85,227.91,189.08,0.992,0,-1
6,3,958.66,0.00,147.56,123.34,0.988,0,-1
6,4,1074.12,55.62,223.91,164.35,0.988,0,-1
6,5,1421.37,668.33,180.67,250.43,0.988,0,-1
6,6,752.57,763.81,172.93,172.62,0.985,0,-1
6,7,153.44,410.82,109.31,194.29,0.975,0,-1
6,8,1352.08,376.64,218.19,160.43,0.981,0,-1
6,9,93.85,923.02,199.65,242.08,0.969,0,-1
6,10,843.97,120.64,239.05,166.48,0.984,0,-1
6,11,2207.90,512.37,144.73,192.06,0.977,0,-1
6,12,618.06,963.35,178.67,274.24,0.977,0,-1
6,13,268.97,213.92,152.16,176.46,0.973,0,-1
6,14,1446.08,1165.68,171.92,241.40,0.972,0,-1
6,15,589.31,706.04,177.74,213.97,0.976,0,-1
6,16,1779.29,1023.07,221.36,176.10,0.970,0,-1
6,17,402.84,15.65,133.81,184.66,0.974,0,-1
6,18,1786.37,1253.66,217.50,147.63,0.977,0,-1
6,19,139.11,694.47,182.21,199.94,0.972,0,-1
6,20,2038.84,313.49,198.49,168.96,0.956,0,-1
6,21,1370.15,97.72,233.58,144.36,0.959,0,-1
6,22,1348.06,478.86,159.37,147.95,0.956,0,-1
6,23,829.03,41.23,153.48,127.18,0.937,0,-1
6,24,2108.80,88.16,129.70,153.72,0.966,0,-1
6,25,359.56,1174.32,198.58,136.90,0.969,0,-1
6,26,2308.97,956.92,142.66,185.76,0.937,0,-1
6,27,98.76,1078.15,130.91,201.64,0.939,0,-1
6,28,397.06,973.20,185.49,220.42,0.950,0,-1
6,29,1480.88,0.00,236.50,145.21,0.880,0,-1
6,30,260.32,912.82,168.61,132.78,0.849,0,-1
6,31,467.06,938.63,208.01,125.92,0.842,0,-1
6,32,2232.50,111.12,148.06,139.12,0.752,0,-1
7,1,766.48,963.55,257.03,154.62,0.992,0,-1
7,2,1625.12,1217.71,227.86,189.28,0.992,0,-1
7,3,958.71,0.00,147.46,123.23,0.988,0,-1
7,4,1074.04,55.62,223.86,164.36,0.988,0,-1
7,5,1419.25,668.36,180.71,250.76,0.987,0,-1
7,6,754.29,765.91,170.94,170.34,0.984,0,-1
7,7,156.53,411.19,108.24,191.77,0.982,0,-1
7,8,1352.07,376.62,217.94,160.23,0.981,0,-1
7,9,94.89,922.63,198.66,241.89,0.969,0,-1
7,10,843.70,120.42,239.58,166.77,0.985,0,-1
7,11,2207.94,512.36,144.64,191.74,0.976,0,-1
7,12,618.49,963.83,178.16,273.46,0.976,0,-1
7,13,269.18,214.43,151.74,175.95,0.972,0,-1
7,14,1446.03,1165.71,171.91,241.37,0.971,0,-1
7,15,590.22,706.05,177.64,214.07,0.976,0,-1
7,16,1779.18,1023.06,221.57,176.17,0.971,0,-1
7,17,402.81,15.59,133.74,184.67,0.973,0,-1
7,18,1786.22,1253.86,217.27,147.45,0.977,0,-1
7,19,139.27,693.96,182.51,200.58,0.972,0,-1
7,20,2039.12,313.55,197.95,168.51,0.957,0,-1
7,21,1370.25,97.79,233.46,144.29,0.960,0,-1
7,22,1347.76,478.34,159.53,148.19,0.957,0,-1
7,23,828.82,41.09,153.60,127.55,0.939,0,-1
7,24,2108.93,90.60,127.94,151.35,0.970,0,-1
7,25,363.93,1176.81,203.57,138.92,0.977,0,-1
7,26,2308.99,956.90,142.54,185.61,0.938,0,-1
7,27,98.45,1078.27,130.92,201.61,0.944,0,-1
7,28,397.39,973.82,185.52,219.69,0.947,0,-1
7,29,1480.85,0.00,236.51,145.18,0.879,0,-1
7,30,261.21,913.61,167.24,131.73,0.827,0,-1
7,31,467.12,938.75,207.02,125.84,0.852,0,-1
7,32,2230.87,109.16,150.16,141.26,0.740,0,-1
8,1,765.94,964.26,256.30,153.96,0.992,0,-1
8,2,1624.86,1217.45,227.75,189.47,0.992,0,-1
8,3,958.64,0.00,147.67,123.39,0.988,0,-1
8,4,1073.85,55.54,223.86,164.46,0.988,0,-1
8,5,1417.29,668.25,181.68,252.52,0.989,0,-1
8,6,757.05,769.36,167.94,167.50,0.982,0,-1
8,7,160.61,411.66,106.95,188.56,0.978,0,-1
8,8,1352.13,376.60,217.84,160.14,0.980,0,-1
8,9,96.01,922.76,196.64,240.37,0.970,0,-1
8,10,843.49,120.32,239.79,166.85,0.984,0,-1
8,11,2207.91,512.37,144.71,191.62,0.976,0,-1
8,12,618.84,965.17,177.62,272.52,0.978,0,-1
8,13,269.22,214.81,151.65,175.82,0.970,0,-1
8,14,1446.17,1165.77,171.95,241.36,0.970,0,-1
8,15,591.70,705.93,178.04,214.52,0.974,0,-1
8,16,1779.11,1023.10,221.73,176.19,0.971,0,-1
8,17,403.11,15.56,133.76,184.72,0.972,0,-1
8,18,1785.82,1253.89,217.59,147.61,0.977,0,-1
8,19,138.69,693.86,182.35,200.88,0.973,0,-1
8,20,2039.19,313.64,197.72,168.32,0.957,0,-1
8,21,1371.25,97.84,233.16,144.23,0.958,0,-1
8,22,1347.75,478.36,159.28,148.06,0.958,0,-1
8,23,829.01,41.50,152.94,127.25,0.943,0,-1
8,24,2109.02,91.42,127.50,150.52,0.976,0,-1
8,25,362.67,1179.31,206.66,139.95,0.970,0,-1
8,26,2308.99,956.88,142.53,185.59,0.938,0,-1
8,27,98.13,1077.70,131.13,201.93,0.953,0,-1
8,28,397.33,974.56,185.50,218.78,0.947,0,-1
8,29,1480.76,0.00,236.52,145.16,0.880,0,-1
8,30,263.44,915.32,164.89,129.76,0.831,0,-1
8,31,469.31,940.40,203.35,123.94,0.846,0,-1
8,32,2230.63,108.99,150.30,141.53,0.750,0,-1
9,1,763.80,964.22,257.67,154.52,0.992,0,-1
9,2,1623.78,1217.34,227.66,189.59,0.992,0,-1
9,3,958.28,0.00,148.23,123.91,0.988,0,-1
9,4,1073.72,55.63,223.66,164.39,0.988,0,-1
9,5,1415.53,668.78,182.38,254.02,0.989,0,-1
9,6,758.04,770.59,165.37,164.92,0.978,0,-1
9,7,163.58,412.52,106.32,186.66,0.978,0,-1
9,8,1352.09,376.58,217.92,160.18,0.980,0,-1
9,9,96.55,922.07,196.63,241.56,0.967,0,-1
9,10,843.81,120.60,239.64,166.60,0.984,0,-1
9,11,2207.87,512.30,144.83,191.55,0.976,0,-1
9,12,618.77,965.37,177.76,272.73,0.976,0,-1
9,13,269.25,215.00,151.56,175.67,0.970,0,-1
9,14,1446.20,1165.67,172.09,241.47,0.970,0,-1
9,15,591.71,705.44,178.73,215.48,0.976,0,-1
9,16,1779.05,1023.06,221.90,176.23,0.972,0,-1
9,17,403.19,15.43,133.86,184.81,0.972,0,-1
9,18,1785.70,1253.98,217.54,147.50,0.977,0,-1
9,19,138.61,693.78,181.84,200.85,0.969,0,-1
9,20,2039.32,313.76,197.48,168.11,0.957,0,-1
9,21,1371.46,97.82,233.00,144.23,0.959,0,-1
9,22,1347.75,478.39,158.96,147.89,0.959,0,-1
9,23,829.12,41.79,152.67,127.28,0.941,0,-1
9,24,2108.47,91.92,127.58,150.35,0.975,0,-1
9,25,361.84,1178.50,214.41,145.06,0.969,0,-1
9,26,2308.99,956.85,142.55,185.59,0.938,0,-1
9,27,98.07,1077.82,130.98,201.65,0.952,0,-1
9,28,396.61,973.42,187.93,220.76,0.952,0,-1
9,29,1480.58,0.00,236.47,145.13,0.877,0,-1
9,30,262.96,915.65,164.56,129.54,0.824,0,-1
9,31,469.37,939.92,203.25,124.32,0.831,0,-1
9,32,2230.56,108.81,150.52,141.93,0.752,0,-1
10,1,763.63,963.91,259.11,155.39,0.991,0,-1
10,2,1623.29,1217.52,227.29,189.44,0.991,0,-1
10,3,958.36,0.00,148.01,123.73,0.988,0,-1
10,4,1073.68,55.86,223.24,164.15,0.988,0,-1
10,5,1414.19,669.33,182.08,254.52,0.990,0,-1
10,6,757.16,768.98,166.41,166.03,0.977,0,-1
10,7,165.17,413.25,106.04,185.31,0.979,0,-1
10,8,1352.10,376.61,217.94,160.18,0.980,0,-1
10,9,97.85,922.08,195.80,242.01,0.963,0,-1
10,10,843.82,120.54,239.66,166.54,0.984,0,-1
10,11,2207.78,511.78,145.30,191.94,0.976,0,-1
10,12,619.27,967.04,177.09,271.62,0.977,0,-1
10,13,269.29,215.08,151.46,175.51,0.971,0,-1
10,14,1446.17,1165.63,172.20,241.56,0.970,0,-1
10,15,590.83,705.43,179.44,216.63,0.976,0,-1
10,16,1779.00,1023.05,222.09,176.29,0.972,0,-1
10,17,403.32,15.33,133.89,184.80,0.972,0,-1
10,18,1786.42,1255.01,216.58,146.71,0.980,0,-1
10,19,139.33,693.87,181.16,200.44,0.970,0,-1
10,20,2039.31,313.71,197.54,168.18,0.957,0,-1
10,21,1371.58,97.88,232.86,144.17,0.960,0,-1
10,22,1347.57,478.13,158.87,147.96,0.958,0,-1
10,23,829.27,41.98,152.32,127.22,0.938,0,-1
10,24,2108.27,91.71,128.13,150.77,0.973,0,-1
10,25,370.31,1183.23,213.01,143.54,0.973,0,-1
10,26,2309.03,956.87,142.42,185.43,0.939,0,-1
10,27,98.13,1078.20,130.66,201.02,0.957,0,-1
10,28,394.84,970.46,192.33,225.30,0.970,0,-1
10,29,1480.85,0.00,236.42,145.05,0.879,0,-1
10,30,258.85,913.91,165.76,131.20,0.841,0,-1
10,31,466.72,933.46,212.08,131.19,0.832,0,-1
10,32,2230.52,108.53,150.74,142.37,0.768,0,-1
11,1,763.65,963.62,259.88,155.89,0.991,0,-1
11,2,1622.79,1217.60,227.32,189.59,0.990,0,-1
11,3,958.11,0.00,148.68,124.37,0.988,0,-1
11,4,1073.63,55.96,223.00,164.04,0.988,0,-1
11,5,1414.36,671.69,180.68,253.52,0.989,0,-1
11,6,756.23,768.07,167.73,167.72,0.980,0,-1
11,7,165.87,413.26,106.27,184.85,0.978,0,-1
11,8,1352.17,376.63,217.94,160.15,0.980,0,-1
11,9,101.50,922.26,194.31,242.40,0.948,0,-1
11,10,844.15,120.62,239.29,166.27,0.982,0,-1
11,11,2207.60,511.49,145.64,192.19,0.976,0,-1
11,12,620.25,970.04,175.28,268.92,0.977,0,-1
11,13,269.30,215.09,151.46,175.45,0.971,0,-1
11,14,1446.23,1165.66,172.29,241.57,0.969,0,-1
11,15,590.04,705.54,181.32,219.50,0.978,0,-1
11,16,1778.84,1023.03,222.22,176.27,0.972,0,-1
11,17,403.42,15.26,133.88,184.72,0.971,0,-1
11,18,1787.45,1254.96,216.17,146.39,0.979,0,-1
11,19,139.58,693.95,180.62,200.22,0.970,0,-1
11,20,2039.31,313.55,197.74,168.40,0.957,0,-1
11,21,1371.63,97.92,232.76,144.14,0.959,0,-1
11,22,1347.37,477.51,159.12,148.39,0.959,0,-1
11,23,829.02,41.63,152.97,128.07,0.938,0,-1
11,24,2108.30,92.03,128.42,150.87,0.976,0,-1
11,25,378.70,1188.73,219.28,147.41,0.962,0,-1
11,26,2309.12,956.80,142.43,185.40,0.940,0,-1
11,27,98.03,1078.80,130.06,199.78,0.957,0,-1
11,28,392.98,968.83,195.28,228.39,0.976,0,-1
11,29,1480.93,0.00,236.49,145.04,0.878,0,-1
11,30,255.01,912.50,166.05,132.74,0.851,0,-1
11,31,470.26,937.63,203.95,126.41,0.835,0,-1
11,32,2230.57,108.22,150.83,142.72,0.760,0,-1
12,1,763.90,963.35,259.98,156.01,0.990,0,-1
12,2,1622.69,1217.59,227.11,189.55,0.990,0,-1
12,3,958.05,0.00,148.87,124.60,0.988,0,-1
12,4,1073.86,56.02,222.74,163.92,0.988,0,-1
12,5,1416.65,673.69,179.67,252.47,0.988,0,-1
12,6,758.19,769.70,166.42,166.45,0.979,0,-1
12,7,166.58,413.80,106.41,184.06,0.974,0,-1
12,8,1352.16,376.67,218.06,160.20,0.980,0,-1
12,9,104.62,922.91,191.66,241.34,0.945,0,-1
12,10,843.78,120.31,239.41,166.43,0.982,0,-1
12,11,2207.39,511.36,145.84,192.29,0.976,0,-1
12,12,620.61,973.06,172.87,265.58,0.975,0,-1
12,13,269.26,215.06,151.53,175.51,0.970,0,-1
12,14,1446.25,1165.64,172.38,241.56,0.969,0,-1
12,15,590.13,705.71,182.22,220.97,0.977,0,-1
12,16,1778.46,1023.01,222.80,176.66,0.972,0,-1
12,17,403.37,15.12,134.01,184.85,0.971,0,-1
12,18,1788.87,1254.87,216.12,146.49,0.978,0,-1
12,19,139.50,693.91,180.10,200.11,0.970,0,-1
12,20,2039.18,313.39,197.97,168.68,0.957,0,-1
12,21,1371.79,97.94,232.77,144.16,0.959,0,-1
12,22,1347.37,477.18,159.07,148.53,0.959,0,-1
12,23,830.45,42.07,151.41,126.74,0.935,0,-1
12,24,2108.22,91.89,129.05,151.48,0.981,0,-1
12,25,391.83,1197.17,215.89,143.49,0.968,0,-1
12,26,2309.25,956.85,142.41,185.32,0.938,0,-1
12,27,97.89,1078.99,129.86,199.10,0.961,0,-1
12,28,389.91,966.41,200.91,235.33,0.981,0,-1
12,29,1480.94,0.00,236.43,144.96,0.879,0,-1
12,30,249.56,904.83,172.77,140.24,0.892,0,-1
12,31,473.15,940.60,198.12,122.81,0.848,0,-1
12,32,2230.87,108.40,150.39,142.54,0.759,0,-1
13,1,764.02,963.02,259.95,156.05,0.991,0,-1
13,2,1621.81,1217.70,226.98,189.49,0.989,0,-1
13,3,958.07,0.00,148.90,124.70,0.988,0,-1
13,4,1074.05,56.01,222.62,163.92,0.988,0,-1
13,5,1420.09,676.02,178.62,251.57,0.985,0,-1
13,6,759.93,770.46,165.42,165.44,0.980,0,-1
13,7,167.37,414.40,106.62,183.31,0.973,0,-1
13,8,1352.06,376.75,217.98,160.07,0.981,0,-1
13,9,106.06,923.20,190.72,242.59,0.950,0,-1
13,10,843.56,120.23,239.51,166.43,0.983,0,-1
13,11,2207.08,510.77,146.32,192.84,0.976,0,-1
13,12,621.74,975.14,171.38,263.49,0.975,0,-1
13,13,269.22,215.15,151.55,175.48,0.969,0,-1
13,14,1446.14,1165.70,172.38,241.43,0.970,0,-1
13,15,590.24,705.65,181.98,221.02,0.976,0,-1
13,16,1779.11,1022.92,223.53,177.01,0.974,0,-1
13,17,403.26,15.02,134.08,184.93,0.972,0,-1
13,18,1790.42,1254.71,215.95,146.72,0.980,0,-1
13,19,139.55,693.82,179.53,199.96,0.969,0,-1
13,20,2038.92,313.47,198.08,168.81,0.957,0,-1
13,21,1371.91,97.94,232.76,144.19,0.959,0,-1
13,22,1347.27,476.53,159.33,148.97,0.960,0,-1
13,23,829.26,40.86,152.94,128.39,0.930,0,-1
13,24,2109.84,92.38,127.77,150.19,0.980,0,-1
13,25,401.02,1203.45,213.85,139.77,0.973,0,-1
13,26,2309.22,956.49,142.70,185.63,0.940,0,-1
13,27,97.55,1078.69,130.11,199.13,0.962,0,-1
13,28,387.80,965.18,205.96,241.95,0.988,0,-1
13,29,1480.59,0.00,236.49,144.96,0.876,0,-1
13,30,247.72,901.23,174.33,143.55,0.896,0,-1
13,31,473.87,940.48,197.07,122.27,0.856,0,-1
13,32,2230.74,107.90,150.69,143.14,0.775,0,-1
14,1,764.52,962.48,259.16,155.59,0.990,0,-1
14,2,1621.34,1217.70,226.67,189.30,0.988,0,-1
14,3,958.10,0.00,148.84,124.73,0.988,0,-1
14,4,1074.07,56.03,222.49,163.89,0.988,0,-1
14,5,1427.32,680.51,175.67,248.16,0.979,0,-1
14,6,761.53,767.80,167.80,167.40,0.981,0,-1
14,7,167.70,414.84,106.93,182.84,0.975,0,-1
14,8,1352.00,376.78,218.06,160.09,0.981,0,-1
14,9,107.43,923.73,188.77,242.42,0.952,0,-1
14,10,841.66,120.04,239.81,166.71,0.982,0,-1
14,11,2206.93,510.67,146.42,192.89,0.976,0,-1
14,12,623.01,978.13,169.68,260.86,0.976,0,-1
14,13,269.23,215.18,151.55,175.43,0.969,0,-1
14,14,1446.07,1165.61,172.47,241.46,0.969,0,-1
14,15,591.00,705.65,181.87,221.28,0.979,0,-1
14,16,1779.42,1022.83,224.08,177.21,0.977,0,-1
14,17,403.19,15.14,134.02,184.89,0.973,0,-1
14,18,1791.45,1254.57,215.69,146.97,0.980,0,-1
14,19,139.81,693.93,179.01,199.78,0.970,0,-1
14,20,2038.92,312.84,197.74,168.48,0.957,0,-1
14,21,1372.13,97.97,232.68,144.16,0.958,0,-1
14,22,1347.26,476.36,159.22,149.06,0.959,0,-1
14,23,830.82,41.81,150.72,126.43,0.931,0,-1
14,24,2110.83,92.49,127.02,149.57,0.982,0,-1
14,25,402.38,1207.18,219.85,141.89,0.980,0,-1
14,26,2309.25,956.46,142.90,185.78,0.942,0,-1
14,27,97.23,1078.48,130.50,199.39,0.964,0,-1
14,28,387.27,964.30,208.17,245.31,0.986,0,-1
14,29,1480.65,0.00,236.48,144.93,0.875,0,-1
14,30,247.92,899.85,173.58,144.88,0.890,0,-1
14,31,474.56,941.22,196.15,121.71,0.863,0,-1
14,32,2230.94,108.14,150.26,142.97,0.779,0,-1
15,1,764.57,961.91,259.02,155.54,0.991,0,-1
15,2,1621.38,1217.79,226.52,189.08,0.989,0,-1
15,3,958.14,0.00,148.69,124.66,0.988,0,-1
15,4,1073.95,56.03,222.55,164.01,0.988,0,-1
15,5,1433.50,683.03,173.64,245.69,0.975,0,-1
15,6,769.56,765.58,170.22,167.62,0.976,0,-1
15,7,167.73,415.60,107.17,182.49,0.977,0,-1
15,8,1351.94,376.87,218.05,160.04,0.982,0,-1
15,9,108.41,924.00,187.15,242.55,0.954,0,-1
15,10,840.68,119.92,239.84,166.80,0.982,0,-1
15,11,2206.86,510.93,146.35,192.69,0.976,0,-1
15,12,623.24,979.25,169.38,260.53,0.976,0,-1
15,13,269.25,215.18,151.51,175.35,0.969,0,-1
15,14,1446.10,1165.55,172.60,241.54,0.969,0,-1
15,15,593.01,705.58,181.92,222.01,0.983,0,-1
15,16,1779.43,1022.85,224.47,177.29,0.977,0,-1
15,17,402.84,15.14,133.92,184.94,0.973,0,-1
15,18,1792.96,1254.85,214.48,146.59,0.980,0,-1
15,19,140.61,693.92,178.71,199.78,0.970,0,-1
15,20,2038.83,313.06,197.94,168.67,0.957,0,-1
15,21,1372.26,98.05,232.53,144.09,0.959,0,-1
15,22,1347.23,476.21,159.18,149.20,0.958,0,-1
15,23,831.23,42.39,149.68,125.51,0.928,0,-1
15,24,2110.93,92.55,126.51,149.34,0.983,0,-1
